surah:ayah	position	word	meaning	ayah_link
92:13	3	lalākhirata	(is) the Hereafter	 وَإِنَّ لَنَا لَلْآخِرَةَ وَالْأُولَىٰ
93:4	1	walalākhiratu	And surely the Hereafter	 وَلَلْآخِرَةُ خَيْرٌ لَكَ مِنَ الْأُولَىٰ
2:8	8	l-ākhiri	[the] Last	 وَمِنَ النَّاسِ مَنْ يَقُولُ آمَنَّا بِاللَّهِ وَبِالْيَوْمِ الْآخِرِ وَمَا هُمْ بِمُؤْمِنِينَ
2:62	12	l-ākhiri	[the] Last	 مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَهُمْ أَجْرُهُمْ
2:94	6	l-ākhiratu	(of) the Hereafter	 قُلْ إِنْ كَانَتْ لَكُمُ الدَّارُ الْآخِرَةُ عِنْدَ اللَّهِ خَالِصَةً
2:126	18	l-ākhiri	the Last	 وَارْزُقْ أَهْلَهُ مِنَ الثَّمَرَاتِ مَنْ آمَنَ مِنْهُمْ بِاللَّهِ وَالْيَوْمِ الْآخِرِ
2:177	15	l-ākhiri	[the] Last	 وَلَٰكِنَّ الْبِرَّ مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَالْمَلَائِكَةِ وَالْكِتَابِ
2:228	21	l-ākhiri	[the] Last	 إِنْ كُنَّ يُؤْمِنَّ بِاللَّهِ وَالْيَوْمِ الْآخِرِ
2:232	24	l-ākhiri	[the] Last	 ذَٰلِكَ يُوعَظُ بِهِ مَنْ كَانَ مِنْكُمْ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ
2:264	18	l-ākhiri	[the] Last	 كَالَّذِي يُنْفِقُ مَالَهُ رِئَاءَ النَّاسِ وَلَا يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ
3:114	4	l-ākhiri	the Last	 يُؤْمِنُونَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَيَأْمُرُونَ بِالْمَعْرُوفِ
4:38	11	l-ākhiri	the Last	 رِئَاءَ النَّاسِ وَلَا يُؤْمِنُونَ بِاللَّهِ وَلَا بِالْيَوْمِ الْآخِرِ
4:39	7	l-ākhiri	the Last	 وَمَاذَا عَلَيْهِمْ لَوْ آمَنُوا بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَأَنْفَقُوا مِمَّا رَزَقَهُمُ اللَّهُ
4:59	24	l-ākhiri	[the] Last	 إِنْ كُنْتُمْ تُؤْمِنُونَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ ذَٰلِكَ خَيْرٌ
4:136	24	l-ākhiri	the Last	 وَمَنْ يَكْفُرْ بِاللَّهِ وَمَلَائِكَتِهِ وَكُتُبِهِ وَرُسُلِهِ وَالْيَوْمِ الْآخِرِ
4:162	22	l-ākhiri	the Last 	 وَالْمُؤْتُونَ الزَّكَاةَ وَالْمُؤْمِنُونَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ
5:69	12	l-ākhiri	the Last	 مَنْ آمَنَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَعَمِلَ صَالِحًا فَلَا خَوْفٌ عَلَيْهِمْ
6:32	8	l-ākhiratu	(of) the Hereafter	 وَلَلدَّارُ الْآخِرَةُ خَيْرٌ لِلَّذِينَ يَتَّقُونَ أَفَلَا تَعْقِلُونَ
7:169	35	l-ākhiratu	(of) the Hereafter	 وَالدَّارُ الْآخِرَةُ خَيْرٌ لِلَّذِينَ يَتَّقُونَ أَفَلَا تَعْقِلُونَ
24:2	21	l-ākhiri	the Last	 وَلَا تَأْخُذْكُمْ بِهِمَا رَأْفَةٌ فِي دِينِ اللَّهِ إِنْ كُنْتُمْ تُؤْمِنُونَ بِاللَّهِ وَالْيَوْمِ الْآخِرِ
28:77	6	l-ākhirata	(of) the Hereafter	 وَابْتَغِ فِيمَا آتَاكَ اللَّهُ الدَّارَ الْآخِرَةَ وَلَا تَنْسَ نَصِيبَكَ
60:6	12	l-ākhira	the Last	 فِيهِمْ أُسْوَةٌ حَسَنَةٌ لِمَنْ كَانَ يَرْجُو اللَّهَ وَالْيَوْمَ الْآخِرَ
65:2	24	l-ākhiri	the Last	 ذَٰلِكُمْ يُوعَظُ بِهِ مَنْ كَانَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ
3:72	15	ākhirahu	(at) its end	 آمِنُوا بِالَّذِي أُنْزِلَ عَلَى الَّذِينَ آمَنُوا وَجْهَ النَّهَارِ وَاكْفُرُوا آخِرَهُ
2:282	71	l-ukh'rā	the other	 أَنْ تَضِلَّ إِحْدَاهُمَا فَتُذَكِّرَ إِحْدَاهُمَا الْأُخْرَىٰ
3:7	12	wa-ukharu	and others	 مِنْهُ آيَاتٌ مُحْكَمَاتٌ هُنَّ أُمُّ الْكِتَابِ وَأُخَرُ مُتَشَابِهَاتٌ
3:13	13	wa-ukh'rā	and another	 فِئَةٌ تُقَاتِلُ فِي سَبِيلِ اللَّهِ وَأُخْرَىٰ كَافِرَةٌ يَرَوْنَهُمْ مِثْلَيْهِمْ
3:153	10	ukh'rākum	(from) behind you	 وَالرَّسُولُ يَدْعُوكُمْ فِي أُخْرَاكُمْ فَأَثَابَكُمْ غَمًّا بِغَمٍّ
4:91	2	ākharīna	others	 سَتَجِدُونَ آخَرِينَ يُرِيدُونَ أَنْ يَأْمَنُوكُمْ وَيَأْمَنُوا قَوْمَهُمْ
4:133	7	biākharīna	others	 إِنْ يَشَأْ يُذْهِبْكُمْ أَيُّهَا النَّاسُ وَيَأْتِ بِآخَرِينَ
5:27	16	l-ākhari	the other	 إِذْ قَرَّبَا قُرْبَانًا فَتُقُبِّلَ مِنْ أَحَدِهِمَا وَلَمْ يُتَقَبَّلْ مِنَ الْآخَرِ
5:106	17	ākharāni	two others	 اثْنَانِ ذَوَا عَدْلٍ مِنْكُمْ أَوْ آخَرَانِ مِنْ غَيْرِكُمْ
5:107	7	faākharāni	then (let) two others	 فَإِنْ عُثِرَ عَلَىٰ أَنَّهُمَا اسْتَحَقَّا إِثْمًا فَآخَرَانِ يَقُومَانِ مَقَامَهُمَا
6:164	20	ukh'rā	(of) another	 وَلَا تَكْسِبُ كُلُّ نَفْسٍ إِلَّا عَلَيْهَا وَلَا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ
7:38	25	ukh'rāhum	(the) last of them	 قَالَتْ أُخْرَاهُمْ لِأُولَاهُمْ رَبَّنَا هَٰؤُلَاءِ أَضَلُّونَا
7:39	3	li-ukh'rāhum	to (the) last of them	 وَقَالَتْ أُولَاهُمْ لِأُخْرَاهُمْ فَمَا كَانَ لَكُمْ عَلَيْنَا مِنْ فَضْلٍ
8:60	15	waākharīna	and others	 تُرْهِبُونَ بِهِ عَدُوَّ اللَّهِ وَعَدُوَّكُمْ وَآخَرِينَ مِنْ دُونِهِمْ
9:102	1	waākharūna	And others	 وَآخَرُونَ اعْتَرَفُوا بِذُنُوبِهِمْ خَلَطُوا عَمَلًا صَالِحًا
9:102	7	waākhara	(with) other	 خَلَطُوا عَمَلًا صَالِحًا وَآخَرَ سَيِّئًا
9:106	1	waākharūna	And others	 وَآخَرُونَ مُرْجَوْنَ لِأَمْرِ اللَّهِ إِمَّا يُعَذِّبُهُمْ وَإِمَّا يَتُوبُ عَلَيْهِمْ
12:36	12	l-ākharu	the other	 وَقَالَ الْآخَرُ إِنِّي أَرَانِي أَحْمِلُ فَوْقَ رَأْسِي خُبْزًا
12:41	9	l-ākharu	the other	 وَأَمَّا الْآخَرُ فَيُصْلَبُ فَتَأْكُلُ الطَّيْرُ مِنْ رَأْسِهِ
12:43	14	wa-ukhara	and others	 يَأْكُلُهُنَّ سَبْعٌ عِجَافٌ وَسَبْعَ سُنْبُلَاتٍ خُضْرٍ وَأُخَرَ يَابِسَاتٍ
12:46	15	wa-ukhara	and other	 يَأْكُلُهُنَّ سَبْعٌ عِجَافٌ وَسَبْعِ سُنْبُلَاتٍ خُضْرٍ وَأُخَرَ يَابِسَاتٍ
17:15	15	ukh'rā	(of) another	 وَمَنْ ضَلَّ فَإِنَّمَا يَضِلُّ عَلَيْهَا وَلَا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ
17:69	7	ukh'rā	another time	 أَمْ أَمِنْتُمْ أَنْ يُعِيدَكُمْ فِيهِ تَارَةً أُخْرَىٰ فَيُرْسِلَ عَلَيْكُمْ قَاصِفًا
26:64	3	l-ākharīna	the others	 وَأَزْلَفْنَا ثَمَّ الْآخَرِينَ
26:66	3	l-ākharīna	the others	 ثُمَّ أَغْرَقْنَا الْآخَرِينَ
26:172	3	l-ākharīna	the others	 ثُمَّ دَمَّرْنَا الْآخَرِينَ
35:18	5	ukh'rā	(of) another	 وَلَا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ وَإِنْ تَدْعُ مُثْقَلَةٌ إِلَىٰ حِمْلِهَا
37:82	3	l-ākharīna	the others	 ثُمَّ أَغْرَقْنَا الْآخَرِينَ
37:136	3	l-ākharīna	the others	 ثُمَّ دَمَّرْنَا الْآخَرِينَ
38:38	1	waākharīna	And others	 وَآخَرِينَ مُقَرَّنِينَ فِي الْأَصْفَادِ
38:58	1	waākharu	And other	 وَآخَرُ مِنْ شَكْلِهِ أَزْوَاجٌ
39:7	19	ukh'rā	(of) another	 وَلَا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ ثُمَّ إِلَىٰ رَبِّكُمْ مَرْجِعُكُمْ
39:42	17	l-ukh'rā	the others	 فَيُمْسِكُ الَّتِي قَضَىٰ عَلَيْهَا الْمَوْتَ وَيُرْسِلُ الْأُخْرَىٰ
39:68	18	ukh'rā	a second time	 ثُمَّ نُفِخَ فِيهِ أُخْرَىٰ فَإِذَا هُمْ قِيَامٌ يَنْظُرُونَ
48:21	1	wa-ukh'rā	And others	 وَأُخْرَىٰ لَمْ تَقْدِرُوا عَلَيْهَا قَدْ أَحَاطَ اللَّهُ بِهَا
49:9	12	l-ukh'rā	the other	 فَإِنْ بَغَتْ إِحْدَاهُمَا عَلَى الْأُخْرَىٰ فَقَاتِلُوا الَّتِي تَبْغِي حَتَّىٰ تَفِيءَ
53:13	4	ukh'rā	another	 وَلَقَدْ رَآهُ نَزْلَةً أُخْرَىٰ
53:20	3	l-ukh'rā	the other	 وَمَنَاةَ الثَّالِثَةَ الْأُخْرَىٰ
53:38	5	ukh'rā	(of) another	 أَلَّا تَزِرُ وَازِرَةٌ وِزْرَ أُخْرَىٰ
53:47	4	l-ukh'rā	another	 وَأَنَّ عَلَيْهِ النَّشْأَةَ الْأُخْرَىٰ
61:13	1	wa-ukh'rā	And another	 وَأُخْرَىٰ تُحِبُّونَهَا نَصْرٌ مِنَ اللَّهِ وَفَتْحٌ قَرِيبٌ وَبَشِّرِ الْمُؤْمِنِينَ
62:3	1	waākharīna	And others	 وَآخَرِينَ مِنْهُمْ لَمَّا يَلْحَقُوا بِهِمْ وَهُوَ الْعَزِيزُ الْحَكِيمُ
65:6	32	ukh'rā	another (women)	 وَإِنْ تَعَاسَرْتُمْ فَسَتُرْضِعُ لَهُ أُخْرَىٰ
73:20	36	waākharūna	and others	 وَآخَرُونَ يَضْرِبُونَ فِي الْأَرْضِ يَبْتَغُونَ مِنْ فَضْلِ اللَّهِ
73:20	44	waākharūna	and others	 وَآخَرُونَ يُقَاتِلُونَ فِي سَبِيلِ اللَّهِ فَاقْرَءُوا مَا تَيَسَّرَ مِنْهُ
2:184	13	ukhara	other	 فَمَنْ كَانَ مِنْكُمْ مَرِيضًا أَوْ عَلَىٰ سَفَرٍ فَعِدَّةٌ مِنْ أَيَّامٍ أُخَرَ
2:185	27	ukhara	other	 وَمَنْ كَانَ مَرِيضًا أَوْ عَلَىٰ سَفَرٍ فَعِدَّةٌ مِنْ أَيَّامٍ أُخَرَ
4:102	20	ukh'rā	other	 وَلْتَأْتِ طَائِفَةٌ أُخْرَىٰ لَمْ يُصَلُّوا فَلْيُصَلُّوا مَعَكَ
5:41	24	ākharīna	other	 سَمَّاعُونَ لِقَوْمٍ آخَرِينَ لَمْ يَأْتُوكَ
6:6	31	ākharīna	other	 فَأَهْلَكْنَاهُمْ بِذُنُوبِهِمْ وَأَنْشَأْنَا مِنْ بَعْدِهِمْ قَرْنًا آخَرِينَ
6:19	25	ukh'rā	other	 أَئِنَّكُمْ لَتَشْهَدُونَ أَنَّ مَعَ اللَّهِ آلِهَةً أُخْرَىٰ
6:133	18	ākharīna	other	 كَمَا أَنْشَأَكُمْ مِنْ ذُرِّيَّةِ قَوْمٍ آخَرِينَ
15:96	6	ākhara	another	 الَّذِينَ يَجْعَلُونَ مَعَ اللَّهِ إِلَٰهًا آخَرَ فَسَوْفَ يَعْلَمُونَ
17:22	6	ākhara	another	 لَا تَجْعَلْ مَعَ اللَّهِ إِلَٰهًا آخَرَ فَتَقْعُدَ مَذْمُومًا مَخْذُولًا
17:39	13	ākhara	other	 وَلَا تَجْعَلْ مَعَ اللَّهِ إِلَٰهًا آخَرَ فَتُلْقَىٰ فِي جَهَنَّمَ مَلُومًا مَدْحُورًا
20:18	13	ukh'rā	other	 أَتَوَكَّأُ عَلَيْهَا وَأَهُشُّ بِهَا عَلَىٰ غَنَمِي وَلِيَ فِيهَا مَآرِبُ أُخْرَىٰ
20:22	11	ukh'rā	another	 وَاضْمُمْ يَدَكَ إِلَىٰ جَنَاحِكَ تَخْرُجْ بَيْضَاءَ مِنْ غَيْرِ سُوءٍ آيَةً أُخْرَىٰ
20:37	5	ukh'rā	another time	 وَلَقَدْ مَنَنَّا عَلَيْكَ مَرَّةً أُخْرَىٰ
20:55	8	ukh'rā	another	 مِنْهَا خَلَقْنَاكُمْ وَفِيهَا نُعِيدُكُمْ وَمِنْهَا نُخْرِجُكُمْ تَارَةً أُخْرَىٰ
21:11	10	ākharīna	another people	 وَكَمْ قَصَمْنَا مِنْ قَرْيَةٍ كَانَتْ ظَالِمَةً وَأَنْشَأْنَا بَعْدَهَا قَوْمًا آخَرِينَ
23:14	17	ākhara	another	 ثُمَّ أَنْشَأْنَاهُ خَلْقًا آخَرَ فَتَبَارَكَ اللَّهُ أَحْسَنُ الْخَالِقِينَ
23:31	6	ākharīna	another	 ثُمَّ أَنْشَأْنَا مِنْ بَعْدِهِمْ قَرْنًا آخَرِينَ
23:42	6	ākharīna	another	 ثُمَّ أَنْشَأْنَا مِنْ بَعْدِهِمْ قُرُونًا آخَرِينَ
23:117	6	ākhara	other	 وَمَنْ يَدْعُ مَعَ اللَّهِ إِلَٰهًا آخَرَ لَا بُرْهَانَ لَهُ بِهِ فَإِنَّمَا حِسَابُهُ
25:4	12	ākharūna	other	 إِنْ هَٰذَا إِلَّا إِفْكٌ افْتَرَاهُ وَأَعَانَهُ عَلَيْهِ قَوْمٌ آخَرُونَ
25:68	7	ākhara	another	 وَالَّذِينَ لَا يَدْعُونَ مَعَ اللَّهِ إِلَٰهًا آخَرَ وَلَا يَقْتُلُونَ النَّفْسَ
26:213	6	ākhara	another	 فَلَا تَدْعُ مَعَ اللَّهِ إِلَٰهًا آخَرَ فَتَكُونَ مِنَ الْمُعَذَّبِينَ
28:88	6	ākhara	other	 وَلَا تَدْعُ مَعَ اللَّهِ إِلَٰهًا آخَرَ لَا إِلَٰهَ إِلَّا هُوَ
44:28	4	ākharīna	another	 كَذَٰلِكَ وَأَوْرَثْنَاهَا قَوْمًا آخَرِينَ
50:26	6	ākhara	another	 الَّذِي جَعَلَ مَعَ اللَّهِ إِلَٰهًا آخَرَ فَأَلْقِيَاهُ فِي الْعَذَابِ الشَّدِيدِ
51:51	6	ākhara	another	 وَلَا تَجْعَلُوا مَعَ اللَّهِ إِلَٰهًا آخَرَ إِنِّي لَكُمْ مِنْهُ نَذِيرٌ مُبِينٌ
15:24	7	l-mus'takhirīna	the later ones	 وَلَقَدْ عَلِمْنَا الْمُسْتَقْدِمِينَ مِنْكُمْ وَلَقَدْ عَلِمْنَا الْمُسْتَأْخِرِينَ
